"orderNumber","orderDate","requiredDate","shippedDate","status","comments","customerNumber","OrderPriority","Year","Month","ShipMode"
"720311582","2014-03-10","0000-00-00",NULL,,NULL,"0","C","2014.0","3.0",NULL
"720348060","2017-05-09","0000-00-00",NULL,,NULL,"0","M","2017.0","5.0",NULL
"720351922","2014-03-20","0000-00-00",NULL,,NULL,"0","H","2014.0","3.0",NULL
"720371234","2013-08-31","0000-00-00",NULL,,NULL,"0","C","2013.0","8.0",NULL
"720371663","2015-11-03","0000-00-00",NULL,,NULL,"0","C","2015.0","11.0",NULL
"720396125","2011-02-07","0000-00-00",NULL,,NULL,"0","H","2011.0","2.0",NULL
"720411145","2011-07-08","0000-00-00",NULL,,NULL,"0","M","2011.0","7.0",NULL
"720419299","2014-12-26","0000-00-00",NULL,,NULL,"0","L","2014.0","12.0",NULL
"720429599","2014-03-09","0000-00-00",NULL,,NULL,"0","M","2014.0","3.0",NULL
"720436036","2016-07-11","0000-00-00",NULL,,NULL,"0","M","2016.0","7.0",NULL
"720464789","2010-10-29","0000-00-00",NULL,,NULL,"0","M","2010.0","10.0",NULL
"720474660","2015-06-05","0000-00-00",NULL,,NULL,"0","H","2015.0","6.0",NULL
"720488393","2016-11-19","0000-00-00",NULL,,NULL,"0","C","2016.0","11.0",NULL
"720516288","2014-05-28","0000-00-00",NULL,,NULL,"0","C","2014.0","5.0",NULL
"720522296","2014-07-28","0000-00-00",NULL,,NULL,"0","H","2014.0","7.0",NULL
"720530879","2012-08-23","0000-00-00",NULL,,NULL,"0","M","2012.0","8.0",NULL
"720559203","2012-05-04","0000-00-00",NULL,,NULL,"0","M","2012.0","5.0",NULL
"720602977","2014-08-16","0000-00-00",NULL,,NULL,"0","L","2014.0","8.0",NULL
"720614993","2014-12-15","0000-00-00",NULL,,NULL,"0","L","2014.0","12.0",NULL
"720617139","2010-09-08","0000-00-00",NULL,,NULL,"0","H","2010.0","9.0",NULL
"720638167","2011-04-07","0000-00-00",NULL,,NULL,"0","M","2011.0","4.0",NULL
"720647180","2011-07-07","0000-00-00",NULL,,NULL,"0","L","2011.0","7.0",NULL
"720652329","2014-11-25","0000-00-00",NULL,,NULL,"0","C","2014.0","11.0",NULL
"720657050","2016-02-10","0000-00-00",NULL,,NULL,"0","M","2016.0","2.0",NULL
"720670783","2017-07-27","0000-00-00",NULL,,NULL,"0","H","2017.0","7.0",NULL
"720693099","2017-02-06","0000-00-00",NULL,,NULL,"0","C","2017.0","2.0",NULL
"720739877","2011-11-24","0000-00-00",NULL,,NULL,"0","H","2011.0","11.0",NULL
"720741164","2010-11-07","0000-00-00",NULL,,NULL,"0","L","2010.0","11.0",NULL
"720742881","2011-12-24","0000-00-00",NULL,,NULL,"0","H","2011.0","12.0",NULL
"720784080","2016-05-10","0000-00-00",NULL,,NULL,"0","H","2016.0","5.0",NULL
"720799100","2016-10-08","0000-00-00",NULL,,NULL,"0","M","2016.0","10.0",NULL
"720816695","2015-02-02","0000-00-00",NULL,,NULL,"0","C","2015.0","2.0",NULL
"720825707","2015-05-04","0000-00-00",NULL,,NULL,"0","C","2015.0","5.0",NULL
"720839011","2014-08-15","0000-00-00",NULL,,NULL,"0","L","2014.0","8.0",NULL
"720860469","2017-05-17","0000-00-00",NULL,,NULL,"0","C","2017.0","5.0",NULL
"720880210","2011-06-05","0000-00-00",NULL,,NULL,"0","L","2011.0","6.0",NULL
"720884072","2015-11-11","0000-00-00",NULL,,NULL,"0","M","2015.0","11.0",NULL
"720935571","2011-11-13","0000-00-00",NULL,,NULL,"0","H","2011.0","11.0",NULL
"720961320","2013-08-28","0000-00-00",NULL,,NULL,"0","C","2013.0","8.0",NULL
"720968186","2010-08-07","0000-00-00",NULL,,NULL,"0","C","2010.0","8.0",NULL
"721037280","2012-07-01","0000-00-00",NULL,,NULL,"0","C","2012.0","7.0",NULL
"721037709","2014-09-03","0000-00-00",NULL,,NULL,"0","C","2014.0","9.0",NULL
"721045434","2015-12-20","0000-00-00",NULL,,NULL,"0","M","2015.0","12.0",NULL
"721059596","2012-01-12","0000-00-00",NULL,,NULL,"0","C","2012.0","1.0",NULL
"721069467","2016-08-17","0000-00-00",NULL,,NULL,"0","L","2016.0","8.0",NULL
"721069896","2011-03-26","0000-00-00",NULL,,NULL,"0","L","2011.0","3.0",NULL
"721093070","2015-02-11","0000-00-00",NULL,,NULL,"0","H","2015.0","2.0",NULL
"721094357","2014-01-25","0000-00-00",NULL,,NULL,"0","C","2014.0","1.0",NULL
"721097362","2014-02-24","0000-00-00",NULL,,NULL,"0","C","2014.0","2.0",NULL
"721114528","2010-04-18","0000-00-00",NULL,,NULL,"0","M","2010.0","4.0",NULL
"721188342","2013-05-28","0000-00-00",NULL,,NULL,"0","H","2013.0","5.0",NULL
"721190059","2014-07-14","0000-00-00",NULL,,NULL,"0","L","2014.0","7.0",NULL
"721214091","2015-03-13","0000-00-00",NULL,,NULL,"0","C","2015.0","3.0",NULL
"721215379","2014-02-24","0000-00-00",NULL,,NULL,"0","M","2014.0","2.0",NULL
"721223533","2010-01-17","0000-00-00",NULL,,NULL,"0","C","2010.0","1.0",NULL
"721245849","2017-02-24","0000-00-00",NULL,,NULL,"0","C","2017.0","2.0",NULL
"721277606","2011-07-14","0000-00-00",NULL,,NULL,"0","C","2011.0","7.0",NULL
"721278464","2015-11-19","0000-00-00",NULL,,NULL,"0","L","2015.0","11.0",NULL
"721279752","2014-11-02","0000-00-00",NULL,,NULL,"0","H","2014.0","11.0",NULL
"721284902","2010-08-26","0000-00-00",NULL,,NULL,"0","M","2010.0","8.0",NULL
"721294343","2013-01-27","0000-00-00",NULL,,NULL,"0","M","2013.0","1.0",NULL
"721311080","2014-08-13","0000-00-00",NULL,,NULL,"0","H","2014.0","8.0",NULL
"721323955","2011-09-22","0000-00-00",NULL,,NULL,"0","H","2011.0","9.0",NULL
"721332538","2017-05-15","0000-00-00",NULL,,NULL,"0","M","2017.0","5.0",NULL
"721335113","2015-04-11","0000-00-00",NULL,,NULL,"0","L","2015.0","4.0",NULL
"721336400","2014-03-25","0000-00-00",NULL,,NULL,"0","H","2014.0","3.0",NULL
"721338546","2017-07-14","0000-00-00",NULL,,NULL,"0","M","2017.0","7.0",NULL
"721346700","2013-06-06","0000-00-00",NULL,,NULL,"0","C","2013.0","6.0",NULL
"721347558","2010-03-18","0000-00-00",NULL,,NULL,"0","L","2010.0","3.0",NULL
"721381461","2015-06-20","0000-00-00",NULL,,NULL,"0","C","2015.0","6.0",NULL
"721399056","2013-10-15","0000-00-00",NULL,,NULL,"0","M","2013.0","10.0",NULL
"721408927","2010-10-25","0000-00-00",NULL,,NULL,"0","H","2010.0","10.0",NULL
"721433389","2013-08-25","0000-00-00",NULL,,NULL,"0","M","2013.0","8.0",NULL
"721434676","2012-08-08","0000-00-00",NULL,,NULL,"0","H","2012.0","8.0",NULL
"721473300","2011-07-03","0000-00-00",NULL,,NULL,"0","C","2011.0","7.0",NULL
"721490466","2015-03-21","0000-00-00",NULL,,NULL,"0","M","2015.0","3.0",NULL
"721498620","2011-02-12","0000-00-00",NULL,,NULL,"0","C","2011.0","2.0",NULL
"721502482","2015-07-20","0000-00-00",NULL,,NULL,"0","L","2015.0","7.0",NULL
"721506345","2012-05-29","0000-00-00",NULL,,NULL,"0","M","2012.0","5.0",NULL
"721512353","2012-07-29","0000-00-00",NULL,,NULL,"0","M","2012.0","7.0",NULL
"721519649","2011-09-11","0000-00-00",NULL,,NULL,"0","H","2011.0","9.0",NULL
"721520507","2016-01-17","0000-00-00",NULL,,NULL,"0","C","2016.0","1.0",NULL
"721526515","2016-03-17","0000-00-00",NULL,,NULL,"0","C","2016.0","3.0",NULL
"721542394","2013-05-26","0000-00-00",NULL,,NULL,"0","C","2013.0","5.0",NULL
"721576726","2013-04-06","0000-00-00",NULL,,NULL,"0","H","2013.0","4.0",NULL
"721593892","2016-12-24","0000-00-00",NULL,,NULL,"0","L","2016.0","12.0",NULL
"721646678","2011-12-10","0000-00-00",NULL,,NULL,"0","C","2011.0","12.0",NULL
"721665132","2014-08-11","0000-00-00",NULL,,NULL,"0","H","2014.0","8.0",NULL
"721666848","2015-09-28","0000-00-00",NULL,,NULL,"0","M","2015.0","9.0",NULL
"721675002","2011-08-21","0000-00-00",NULL,,NULL,"0","C","2011.0","8.0",NULL
"721691739","2013-03-06","0000-00-00",NULL,,NULL,"0","L","2013.0","3.0",NULL
"721693885","2016-06-25","0000-00-00",NULL,,NULL,"0","C","2016.0","6.0",NULL
"721706330","2011-06-01","0000-00-00",NULL,,NULL,"0","C","2011.0","6.0",NULL
"721707189","2015-10-08","0000-00-00",NULL,,NULL,"0","L","2015.0","10.0",NULL
"721734654","2011-02-11","0000-00-00",NULL,,NULL,"0","C","2011.0","2.0",NULL
"721772420","2013-03-26","0000-00-00",NULL,,NULL,"0","H","2013.0","3.0",NULL
"721787440","2013-08-24","0000-00-00",NULL,,NULL,"0","M","2013.0","8.0",NULL
"721805894","2016-04-25","0000-00-00",NULL,,NULL,"0","M","2016.0","4.0",NULL
"721837651","2010-09-12","0000-00-00",NULL,,NULL,"0","M","2010.0","9.0",NULL
"721849238","2016-06-04","0000-00-00",NULL,,NULL,"0","L","2016.0","6.0",NULL
"721851813","2014-05-02","0000-00-00",NULL,,NULL,"0","C","2014.0","5.0",NULL
"721874988","2010-08-23","0000-00-00",NULL,,NULL,"0","L","2010.0","8.0",NULL
"721890008","2011-01-21","0000-00-00",NULL,,NULL,"0","C","2011.0","1.0",NULL
"721917045","2011-10-19","0000-00-00",NULL,,NULL,"0","H","2011.0","10.0",NULL
"721935069","2012-04-17","0000-00-00",NULL,,NULL,"0","M","2012.0","4.0",NULL
"721940219","2015-09-06","0000-00-00",NULL,,NULL,"0","C","2015.0","9.0",NULL
"721957385","2011-10-29","0000-00-00",NULL,,NULL,"0","M","2011.0","10.0",NULL
"721971118","2013-04-14","0000-00-00",NULL,,NULL,"0","H","2013.0","4.0",NULL
"721980559","2015-09-16","0000-00-00",NULL,,NULL,"0","H","2015.0","9.0",NULL
"721986997","2010-06-23","0000-00-00",NULL,,NULL,"0","H","2010.0","6.0",NULL
"722066819","2013-10-02","0000-00-00",NULL,,NULL,"0","C","2013.0","10.0",NULL
"722079265","2016-04-04","0000-00-00",NULL,,NULL,"0","C","2016.0","4.0",NULL
"722086989","2017-07-21","0000-00-00",NULL,,NULL,"0","M","2017.0","7.0",NULL
"722089564","2015-06-17","0000-00-00",NULL,,NULL,"0","L","2015.0","6.0",NULL
"722137629","2016-10-12","0000-00-00",NULL,,NULL,"0","M","2016.0","10.0",NULL
"722162950","2016-05-24","0000-00-00",NULL,,NULL,"0","M","2016.0","5.0",NULL
"722168958","2016-07-23","0000-00-00",NULL,,NULL,"0","M","2016.0","7.0",NULL
"722195994","2017-04-20","0000-00-00",NULL,,NULL,"0","C","2017.0","4.0",NULL
"722202003","2017-06-20","0000-00-00",NULL,,NULL,"0","C","2017.0","6.0",NULL
"722271096","2011-10-17","0000-00-00",NULL,,NULL,"0","H","2011.0","10.0",NULL
"722289550","2014-06-19","0000-00-00",NULL,,NULL,"0","H","2014.0","6.0",NULL
"722295129","2012-06-15","0000-00-00",NULL,,NULL,"0","M","2012.0","6.0",NULL
"722321307","2016-06-02","0000-00-00",NULL,,NULL,"0","H","2016.0","6.0",NULL
"722324740","2011-02-08","0000-00-00",NULL,,NULL,"0","H","2011.0","2.0",NULL
"722334611","2015-09-14","0000-00-00",NULL,,NULL,"0","C","2015.0","9.0",NULL
"722342765","2011-08-08","0000-00-00",NULL,,NULL,"0","M","2011.0","8.0",NULL
"722347056","2010-08-21","0000-00-00",NULL,,NULL,"0","C","2010.0","8.0",NULL
"722348344","2017-02-28","0000-00-00",NULL,,NULL,"0","L","2017.0","2.0",NULL
"722367656","2016-08-11","0000-00-00",NULL,,NULL,"0","M","2016.0","8.0",NULL
"722369801","2012-05-05","0000-00-00",NULL,,NULL,"0","C","2012.0","5.0",NULL
"722374951","2015-09-24","0000-00-00",NULL,,NULL,"0","H","2015.0","9.0",NULL
"722397267","2015-04-06","0000-00-00",NULL,,NULL,"0","H","2015.0","4.0",NULL
"722417867","2013-08-31","0000-00-00",NULL,,NULL,"0","L","2013.0","8.0",NULL
"722427737","2010-09-09","0000-00-00",NULL,,NULL,"0","M","2010.0","9.0",NULL
"722474515","2013-01-21","0000-00-00",NULL,,NULL,"0","L","2013.0","1.0",NULL
"722474944","2015-03-27","0000-00-00",NULL,,NULL,"0","M","2015.0","3.0",NULL
"722487819","2012-05-05","0000-00-00",NULL,,NULL,"0","M","2012.0","5.0",NULL
"722496402","2010-05-31","0000-00-00",NULL,,NULL,"0","L","2010.0","5.0",NULL
"722511851","2013-01-01","0000-00-00",NULL,,NULL,"0","C","2013.0","1.0",NULL
"722562062","2010-01-20","0000-00-00",NULL,,NULL,"0","C","2010.0","1.0",NULL
"722588241","2014-01-08","0000-00-00",NULL,,NULL,"0","L","2014.0","1.0",NULL
"722606265","2014-07-08","0000-00-00",NULL,,NULL,"0","C","2014.0","7.0",NULL
"722634589","2014-03-19","0000-00-00",NULL,,NULL,"0","C","2014.0","3.0",NULL
"722669351","2016-04-01","0000-00-00",NULL,,NULL,"0","C","2016.0","4.0",NULL
"722698104","2010-07-20","0000-00-00",NULL,,NULL,"0","C","2010.0","7.0",NULL
"722716128","2011-01-17","0000-00-00",NULL,,NULL,"0","H","2011.0","1.0",NULL
"722726428","2010-03-31","0000-00-00",NULL,,NULL,"0","C","2010.0","3.0",NULL
"722741448","2010-08-29","0000-00-00",NULL,,NULL,"0","H","2010.0","8.0",NULL
"722744023","2016-02-20","0000-00-00",NULL,,NULL,"0","H","2016.0","2.0",NULL
"722745311","2015-02-03","0000-00-00",NULL,,NULL,"0","C","2015.0","2.0",NULL
"722746598","2014-01-17","0000-00-00",NULL,,NULL,"0","M","2014.0","1.0",NULL
"722767198","2012-06-12","0000-00-00",NULL,,NULL,"0","C","2012.0","6.0",NULL
"722767627","2014-08-16","0000-00-00",NULL,,NULL,"0","L","2014.0","8.0",NULL
"722777497","2011-08-26","0000-00-00",NULL,,NULL,"0","L","2011.0","8.0",NULL
"722810971","2014-09-25","0000-00-00",NULL,,NULL,"0","H","2014.0","9.0",NULL
"722819554","2012-10-21","0000-00-00",NULL,,NULL,"0","M","2012.0","10.0",NULL
"722825992","2015-02-23","0000-00-00",NULL,,NULL,"0","H","2015.0","2.0",NULL
"722845304","2014-08-06","0000-00-00",NULL,,NULL,"0","H","2014.0","8.0",NULL
"722860324","2015-01-03","0000-00-00",NULL,,NULL,"0","M","2015.0","1.0",NULL
"722912681","2015-05-14","0000-00-00",NULL,,NULL,"0","C","2015.0","5.0",NULL
"722931563","2012-08-21","0000-00-00",NULL,,NULL,"0","C","2012.0","8.0",NULL
"722935855","2011-09-04","0000-00-00",NULL,,NULL,"0","M","2011.0","9.0",NULL
"722944009","2015-02-22","0000-00-00",NULL,,NULL,"0","C","2015.0","2.0",NULL
"722945296","2014-02-05","0000-00-00",NULL,,NULL,"0","M","2014.0","2.0",NULL
"723019540","2011-10-24","0000-00-00",NULL,,NULL,"0","C","2011.0","10.0",NULL
"723035848","2011-03-06","0000-00-00",NULL,,NULL,"0","C","2011.0","3.0",NULL
"723045718","2015-10-11","0000-00-00",NULL,,NULL,"0","L","2015.0","10.0",NULL
"723060739","2016-03-10","0000-00-00",NULL,,NULL,"0","C","2016.0","3.0",NULL
"723066747","2016-05-09","0000-00-00",NULL,,NULL,"0","C","2016.0","5.0",NULL
"723094642","2013-11-16","0000-00-00",NULL,,NULL,"0","H","2013.0","11.0",NULL
"723115241","2012-04-11","0000-00-00",NULL,,NULL,"0","L","2012.0","4.0",NULL
"723121249","2012-06-11","0000-00-00",NULL,,NULL,"0","L","2012.0","6.0",NULL
"723128545","2011-07-25","0000-00-00",NULL,,NULL,"0","M","2011.0","7.0",NULL
"723159444","2016-09-27","0000-00-00",NULL,,NULL,"0","L","2016.0","9.0",NULL
"723172318","2013-11-05","0000-00-00",NULL,,NULL,"0","L","2013.0","11.0",NULL
"723203217","2011-06-14","0000-00-00",NULL,,NULL,"0","L","2011.0","6.0",NULL
"723214375","2015-01-02","0000-00-00",NULL,,NULL,"0","H","2015.0","1.0",NULL
"723243129","2016-11-16","0000-00-00",NULL,,NULL,"0","H","2016.0","11.0",NULL
"723249137","2017-01-15","0000-00-00",NULL,,NULL,"0","H","2017.0","1.0",NULL
"723280894","2011-06-04","0000-00-00",NULL,,NULL,"0","H","2011.0","6.0",NULL
"723294627","2012-11-18","0000-00-00",NULL,,NULL,"0","C","2012.0","11.0",NULL
"723298919","2011-12-02","0000-00-00",NULL,,NULL,"0","M","2011.0","12.0",NULL
"723310077","2015-06-21","0000-00-00",NULL,,NULL,"0","C","2015.0","6.0",NULL
"723328959","2012-09-28","0000-00-00",NULL,,NULL,"0","C","2012.0","9.0",NULL
"723383891","2011-01-03","0000-00-00",NULL,,NULL,"0","M","2011.0","1.0",NULL
"723456418","2015-03-02","0000-00-00",NULL,,NULL,"0","L","2015.0","3.0",NULL
"723490750","2015-01-10","0000-00-00",NULL,,NULL,"0","L","2015.0","1.0",NULL
"723495471","2016-03-28","0000-00-00",NULL,,NULL,"0","H","2016.0","3.0",NULL
"723502767","2015-05-11","0000-00-00",NULL,,NULL,"0","C","2015.0","5.0",NULL
"723567569","2010-08-25","0000-00-00",NULL,,NULL,"0","M","2010.0","8.0",NULL
"723581302","2012-02-09","0000-00-00",NULL,,NULL,"0","C","2012.0","2.0",NULL
"723594176","2016-10-15","0000-00-00",NULL,,NULL,"0","C","2016.0","10.0",NULL
"723616063","2014-02-22","0000-00-00",NULL,,NULL,"0","C","2014.0","2.0",NULL
"723629796","2015-08-09","0000-00-00",NULL,,NULL,"0","L","2015.0","8.0",NULL
"723664557","2010-01-25","0000-00-00",NULL,,NULL,"0","L","2010.0","1.0",NULL
"723725497","2016-01-26","0000-00-00",NULL,,NULL,"0","M","2016.0","1.0",NULL
"723728072","2013-12-23","0000-00-00",NULL,,NULL,"0","M","2013.0","12.0",NULL
"723731935","2010-11-02","0000-00-00",NULL,,NULL,"0","H","2010.0","11.0",NULL
"723732364","2013-01-05","0000-00-00",NULL,,NULL,"0","H","2013.0","1.0",NULL
"723763263","2010-08-14","0000-00-00",NULL,,NULL,"0","M","2010.0","8.0",NULL
"723770987","2011-11-29","0000-00-00",NULL,,NULL,"0","C","2011.0","11.0",NULL
"723798882","2017-01-02","0000-00-00",NULL,,NULL,"0","H","2017.0","1.0",NULL
"723800599","2010-07-24","0000-00-00",NULL,,NULL,"0","M","2010.0","7.0",NULL
"723825490","2015-07-29","0000-00-00",NULL,,NULL,"0","L","2015.0","7.0",NULL
"723827207","2016-09-13","0000-00-00",NULL,,NULL,"0","H","2016.0","9.0",NULL
"723834502","2015-10-27","0000-00-00",NULL,,NULL,"0","L","2015.0","10.0",NULL
"723836648","2011-07-21","0000-00-00",NULL,,NULL,"0","H","2011.0","7.0",NULL
"723843514","2016-01-26","0000-00-00",NULL,,NULL,"0","C","2016.0","1.0",NULL
"723843944","2010-09-03","0000-00-00",NULL,,NULL,"0","L","2010.0","9.0",NULL
"723916041","2012-08-26","0000-00-00",NULL,,NULL,"0","C","2012.0","8.0",NULL
"723919475","2014-11-29","0000-00-00",NULL,,NULL,"0","C","2014.0","11.0",NULL
"723926770","2014-01-11","0000-00-00",NULL,,NULL,"0","L","2014.0","1.0",NULL
"723943078","2013-05-25","0000-00-00",NULL,,NULL,"0","M","2013.0","5.0",NULL
"723944795","2014-07-11","0000-00-00",NULL,,NULL,"0","C","2014.0","7.0",NULL
"723965394","2012-12-05","0000-00-00",NULL,,NULL,"0","M","2012.0","12.0",NULL
"724004447","2014-01-01","0000-00-00",NULL,,NULL,"0","C","2014.0","1.0",NULL
"724013888","2016-06-04","0000-00-00",NULL,,NULL,"0","C","2016.0","6.0",NULL
"724028050","2012-06-26","0000-00-00",NULL,,NULL,"0","M","2012.0","6.0",NULL
"724110877","2015-11-05","0000-00-00",NULL,,NULL,"0","H","2015.0","11.0",NULL
"724117314","2010-08-12","0000-00-00",NULL,,NULL,"0","H","2010.0","8.0",NULL
"724132764","2013-03-14","0000-00-00",NULL,,NULL,"0","H","2013.0","3.0",NULL
"724158084","2012-10-25","0000-00-00",NULL,,NULL,"0","H","2012.0","10.0",NULL
"724174821","2014-05-11","0000-00-00",NULL,,NULL,"0","C","2014.0","5.0",NULL
"724264514","2014-08-29","0000-00-00",NULL,,NULL,"0","L","2014.0","8.0",NULL
"724298846","2014-07-09","0000-00-00",NULL,,NULL,"0","L","2014.0","7.0",NULL
"724312579","2015-12-24","0000-00-00",NULL,,NULL,"0","M","2015.0","12.0",NULL
"724314725","2011-09-17","0000-00-00",NULL,,NULL,"0","L","2011.0","9.0",NULL
"724405705","2010-12-19","0000-00-00",NULL,,NULL,"0","C","2010.0","12.0",NULL
"724412143","2013-04-22","0000-00-00",NULL,,NULL,"0","L","2013.0","4.0",NULL
"724422013","2010-05-02","0000-00-00",NULL,,NULL,"0","L","2010.0","5.0",NULL
"724436175","2013-12-20","0000-00-00",NULL,,NULL,"0","H","2013.0","12.0",NULL
"724460637","2016-10-21","0000-00-00",NULL,,NULL,"0","M","2016.0","10.0",NULL
"724489820","2013-04-12","0000-00-00",NULL,,NULL,"0","H","2013.0","4.0",NULL
"724491536","2014-05-29","0000-00-00",NULL,,NULL,"0","L","2014.0","5.0",NULL
"724516856","2014-01-08","0000-00-00",NULL,,NULL,"0","L","2014.0","1.0",NULL
"724521148","2013-01-21","0000-00-00",NULL,,NULL,"0","H","2013.0","1.0",NULL
"724529731","2011-02-17","0000-00-00",NULL,,NULL,"0","M","2011.0","2.0",NULL
"724566638","2016-06-21","0000-00-00",NULL,,NULL,"0","C","2016.0","6.0",NULL
"724571359","2010-02-10","0000-00-00",NULL,,NULL,"0","M","2010.0","2.0",NULL
"724578225","2014-08-17","0000-00-00",NULL,,NULL,"0","H","2014.0","8.0",NULL
"724584233","2014-10-17","0000-00-00",NULL,,NULL,"0","H","2014.0","10.0",NULL
"724609982","2016-07-31","0000-00-00",NULL,,NULL,"0","H","2016.0","7.0",NULL
"724612128","2012-04-24","0000-00-00",NULL,,NULL,"0","M","2012.0","4.0",NULL
"724638307","2016-04-12","0000-00-00",NULL,,NULL,"0","H","2016.0","4.0",NULL
"724698388","2010-05-11","0000-00-00",NULL,,NULL,"0","H","2010.0","5.0",NULL
"724719417","2010-12-08","0000-00-00",NULL,,NULL,"0","M","2010.0","12.0",NULL
"724725425","2011-02-06","0000-00-00",NULL,,NULL,"0","M","2011.0","2.0",NULL
"724728000","2016-07-31","0000-00-00",NULL,,NULL,"0","L","2016.0","7.0",NULL
"724734008","2016-09-29","0000-00-00",NULL,,NULL,"0","C","2016.0","9.0",NULL
"724753320","2016-03-12","0000-00-00",NULL,,NULL,"0","L","2016.0","3.0",NULL
"724768340","2016-08-10","0000-00-00",NULL,,NULL,"0","C","2016.0","8.0",NULL
"724769198","2013-05-21","0000-00-00",NULL,,NULL,"0","L","2013.0","5.0",NULL
"724795377","2017-05-08","0000-00-00",NULL,,NULL,"0","M","2017.0","5.0",NULL
"724876058","2017-05-28","0000-00-00",NULL,,NULL,"0","C","2017.0","5.0",NULL
"724885499","2012-04-03","0000-00-00",NULL,,NULL,"0","C","2012.0","4.0",NULL
"724918544","2013-03-01","0000-00-00",NULL,,NULL,"0","M","2013.0","3.0",NULL
"724920690","2016-06-20","0000-00-00",NULL,,NULL,"0","L","2016.0","6.0",NULL
"724930560","2013-06-29","0000-00-00",NULL,,NULL,"0","M","2013.0","6.0",NULL
"724951159","2011-11-24","0000-00-00",NULL,,NULL,"0","C","2011.0","11.0",NULL
"725005662","2015-07-23","0000-00-00",NULL,,NULL,"0","L","2015.0","7.0",NULL
"725021970","2014-12-04","0000-00-00",NULL,,NULL,"0","L","2014.0","12.0",NULL
"725026690","2016-02-19","0000-00-00",NULL,,NULL,"0","H","2016.0","2.0",NULL
"725054156","2011-06-25","0000-00-00",NULL,,NULL,"0","M","2011.0","6.0",NULL
"725075185","2012-01-23","0000-00-00",NULL,,NULL,"0","L","2012.0","1.0",NULL
"725079905","2013-04-09","0000-00-00",NULL,,NULL,"0","H","2013.0","4.0",NULL
"725096642","2014-10-24","0000-00-00",NULL,,NULL,"0","C","2014.0","10.0",NULL
"725097072","2016-12-27","0000-00-00",NULL,,NULL,"0","L","2016.0","12.0",NULL
"725100505","2011-09-04","0000-00-00",NULL,,NULL,"0","L","2011.0","9.0",NULL
"725116813","2011-01-15","0000-00-00",NULL,,NULL,"0","M","2011.0","1.0",NULL
"725136125","2010-06-28","0000-00-00",NULL,,NULL,"0","M","2010.0","6.0",NULL
"725139987","2014-12-03","0000-00-00",NULL,,NULL,"0","H","2014.0","12.0",NULL
"725157582","2013-03-30","0000-00-00",NULL,,NULL,"0","L","2013.0","3.0",NULL
"725171315","2014-09-14","0000-00-00",NULL,,NULL,"0","H","2014.0","9.0",NULL
"725207364","2015-09-11","0000-00-00",NULL,,NULL,"0","C","2015.0","9.0",NULL
"725218522","2011-09-03","0000-00-00",NULL,,NULL,"0","M","2011.0","9.0",NULL
"725236976","2014-05-06","0000-00-00",NULL,,NULL,"0","M","2014.0","5.0",NULL
"725252425","2016-12-06","0000-00-00",NULL,,NULL,"0","L","2016.0","12.0",NULL
"725280320","2014-06-15","0000-00-00",NULL,,NULL,"0","L","2014.0","6.0",NULL
"725287616","2013-07-28","0000-00-00",NULL,,NULL,"0","M","2013.0","7.0",NULL
"725304353","2015-02-11","0000-00-00",NULL,,NULL,"0","H","2015.0","2.0",NULL
